Typ;Libellé;Nomc;Taille;Début;Fin;Obligatoire[1];Type[2];TypePref;Cadrage/Remplissage[3];Remarques;Compteur;Format
AH;Signature de version ;SIGVER;8;1;8;O;A;A;;;;
AH;Clé d'intégrité ;CLEINTG;8;9;16;O;A;A;;;;
AH;N° format VID-HOSP (3 derniers caractères) ;FMTVH;3;17;19;O;A;A;;'012';;
AH;Code retour contrôle ' n° immatriculation assuré ' ;RNIA;1;20;20;O;A;A;;;;
AH;Code retour contrôle ' date de naissance ' ;RDNAIS;1;21;21;O;A;A;;;;
AH;Code retour contrôle ' sexe ' ;RSEXE;1;22;22;O;A;A;;;;
AH;Code retour contrôle ' n° d'identification administratif de séjour ' ;RNADL;1;23;23;O;A;A;;;;
AH;N° anonyme ;NANO;17;24;40;O;A;A;;;;
AH;N° d'identification administratif de séjour ;NADL;20;41;60;O;A;A;;;;
AH;N° anonyme individuel ;NANOI;17;61;77;O;A;A;;;;
AH;N° FINESS e-PMSI ;FINES;9;78;86;O;A;A;;;;
AH;Code retour contrôle ' code grand régime ' ;RCGR;1;87;87;O;A;A;;;;
AH;Code retour contrôle ' Code gestion ' ;RCGES;1;88;88;O;A;A;;;;
AH;Code retour contrôle ' code justification d'exonération du ticket modérateur ' ;RJEMTM;1;89;89;O;A;A;;;;
AH;Code retour contrôle ' code de prise en charge du forfait journalier ' ;RCPCFJ;1;90;90;O;A;A;;;;
AH;Code retour contrôle ' nature d'assurance ' ;RNATA;1;91;91;O;A;A;;;;
AH;Code retour contrôle ' type de contrat souscrit auprès d'un organisme complémentaire ' ;RTYPC;1;92;92;O;A;A;;;;
AH;Code retour contrôle ' séjour facturable à l'assurance maladie ' ;RSFAC;1;93;93;O;A;A;;;;
AH;Code retour contrôle ' motif de la non facturation à l'assurance maladie ' ;RMNFAC;1;94;94;O;A;A;;;;
AH;Code retour contrôle ' facturation du 18 euro ' ;RFA18;1;95;95;O;A;A;;;;
AH;Code retour contrôle ' nombre de venues de la facture ' ;RNBVF;1;96;96;O;A;A;;;;
AH;Code retour contrôle ' montant à facturer au titre du ticket modérateur' ;RMFTM;1;97;97;O;A;A;;;;
AH;Code retour contrôle ' montant à facturer au titre du forfait journalier ' ;RMFFJ;1;98;98;O;A;A;;;;
AH;Code retour contrôle ' montant total du séjour remboursé par l'assurance maladie (i.e. hors prestations annexes ') ;RMTSRO;1;99;99;O;A;A;;;;
AH;Code retour contrôle ' montant lié à la majoration au parcours de soin ' ;RMMPS;1;100;100;O;A;A;;;;
AH;Code retour contrôle ' montant base remboursement ' ;RMBS;1;101;101;O;A;A;;;;
AH;Code retour contrôle ' taux de remboursement ' ;RTXR;1;102;102;O;A;A;;;;
AH;Code retour contrôle ' Patient bénéficiaire de la CMU ' ;RBCMU;1;103;103;O;A;A;;;;
AH;Code retour contrôle ' N° administratif de séjour de la mère ' ;RNADLM;1;104;104;O;A;A;;;;
AH;Code retour contrôle ' Hospitalisation d'un nouveau-né auprès de la mère ' ;RHNNM;1;105;105;O;A;A;;;;
AH;Code retour contrôle ' Hospitalisation pour prélèvement d'organe ' ;RHPO;1;106;106;O;A;A;;;;
AH;Code retour contrôle ' Date de l'hospitalisation ' ;RDTH;1;107;107;O;A;A;;;;
AH;Code retour contrôle ' Montant total du séjour remboursable pour l'AMC ' ;RMTSRC;1;108;108;O;A;A;;;;
AH;Code retour contrôle ' Code participation assuré ' ;RCPA;1;109;109;O;A;A;;;;
AH;Code retour contrôle ' N° d’entrée ' ;RNENT;1;110;110;O;A;A;;;;
AH;Code retour contrôle ' Rang de naissance ' ;RRGN;1;111;111;O;A;A;;;;
AH;Code retour contrôle ' Rang du bénéficiaire ' ;RRGB;1;112;112;O;A;A;;;;
AH;Code retour contrôle ' N° caisse gestionnaire ' ;RNCAG;1;113;113;O;A;A;;;;
AH;Code retour contrôle ' N° centre gestionnaire ' ;RNCEG;1;114;114;O;A;A;;;;
AH;Code retour contrôle ' Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ' ;RCPECU;1;115;115;O;A;A;;;;
AH;Code retour contrôle ' Numéro accident du travail ou date d’accident de droit commun' ;RNAT;1;116;116;O;A;A;;;;
AH;Code retour contrôle ' N° d’organisme complémentaire' ;RNOCO;1;117;117;O;A;A;;;;
AH;Code retour contrôle 'N° FINESS d’inscription e-PMSI' ;RFINES;1;118;118;O;A;A;;;;
AH;Code retour contrôle 'N° immatriculation individuel' ;RNIMI;1;119;119;O;A;A;;;;
AH;Code retour contrôle 'Nature de la pièce justificative des droits' ;RNPJU;1;120;120;O;A;A;;;;
AH;Code retour contrôle 'Prise en charge établie le' ;RDTPEC;1;121;121;O;A;A;;;;
AH;Code retour contrôle 'Attestation de droits, carte Vitale ou prise en charge valable à compter du.' ;RDTADD;1;122;122;O;A;A;;;;
AH;Code retour contrôle 'Délivrée par' ;RADDP;1;123;123;O;A;A;;;;
AH;Code retour contrôle 'Régime de prestation de l’assuré' ;RRPRA;1;124;124;O;A;A;;;;
AH;Code retour contrôle 'Top éclatement des flux par l’établissement' ;RTEFE;1;125;125;O;A;A;;;;
AH;Code retour contrôle 'Date d’entrée' ;RDENT;1;126;126;O;A;A;;;;
AH;Code retour contrôle 'Date de sortie' ;RDSOR;1;127;127;O;A;A;;;;
AH;Code retour contrôle ' Montant total du séjour facturé au patient ' ;RMTSFP;1;128;128;O;A;A;;;;
AH;Code retour contrôle ' Rejet AMO ' ;RRJAMO;1;129;129;O;A;A;;;;
AH;Code retour contrôle ' Date de facturation AMO ' ;RDFAMO;1;130;130;O;A;A;;;;
AH;Code retour contrôle ' Date de facturation AMC ' ;RDFAMC;1;131;131;O;A;A;;;;
AH;Code retour contrôle ' Date de facturation patient ' ;RDFP;1;132;132;O;A;A;;;;
AH;Code retour contrôle ' Date de paiement AMO ' ;RDPAMO;1;133;133;O;A;A;;;;
AH;Code retour contrôle ' Date de paiement AMC ' ;RDPAMC;1;134;134;O;A;A;;;;
AH;Code retour contrôle ' Date de paiement patient ' ;RDPP;1;135;135;O;A;A;;;;
AH;Code retour contrôle ' Statut FT AMO ' ;RSFAMO;1;136;136;O;A;A;;;;
AH;Code retour contrôle ' Statut FT AMC ' ;RSFAMC;1;137;137;O;A;A;;;;
AH;Code retour contrôle ' Statut FT patient ' ;RSFP;1;138;138;O;A;A;;;;
AH;Code retour contrôle ' Pays d’assurance social ' ;RPYAS;1;139;139;O;A;A;;;;
AH;Code grand régime ;CGR;2;140;141;O;A;A;;;;
AH;Code gestion ;CGES;2;142;143;O;A;A;;;;
AH;Code justification d'exonération du ticket modérateur ;JEMTM;1;144;144;O;A;A;;;;
AH;Code de prise en charge du forfait journalier ;CPCFJ;1;145;145;F;A;A;;;;
AH;Nature d'assurance ;NATA;2;146;147;O;A;A;;;;
AH;Type de contrat souscrit auprès d'un organisme complémentaire ;TYPC;2;148;149;F;A;A;;;;
AH;Séjour facturable à l'assurance maladie ;SFAC;1;150;150;O;A;A;;;;
AH;Motif de la non facturation à l'assurance maladie ;MNFAC;1;151;151;F;A;A;;;;
AH;Facturation du 18 euro ;FA18;1;152;152;O;A;A;;;;
AH;Nombre de venues de la facture ;NBVF;4;153;156;O;N;N;;;;
AH;Montant à facturer au titre du ticket modérateur ;MFTM;10;157;166;O;N;N;;;;
AH;Montant à facturer au titre du forfait journalier ;MFFJ;10;167;176;O;N;N;;;;
AH;Montant total du séjour remboursé par l'assurance maladie (i.e. hors prestations annexes) ;MTSRO;10;177;186;O;N;N;;;;
AH;Montant lié à la majoration au parcours de soins ;MMPS;4;187;190;O;N;N;;;;
AH;Montant base remboursement ;MBR;10;191;200;O;N;N;;;;
AH;Taux de remboursement ;TXR;5;201;205;O;N;N;;;;
AH;Patient bénéficiaire de la CMU ;BCMU;1;206;206;F;A;A;;;;
AH;N° administratif de séjour de la mère ;NADLM;20;207;226;F;A;A;;;;
AH;Hospitalisation d'un nouveau-né auprès de la mère ;HNNM;1;227;227;F;A;A;;;;
AH;Hospitalisation pour prélèvement d'organe ;HPO;1;228;228;F;A;A;;;;
AH;Date de l'hospitalisation ;DTH;8;229;236;O;A;D;;;;
AH;Montant total du séjour remboursable pour l'AMC ;MTSRC;10;237;246;O;A;A;;;;
